conseiller,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/conseiller-1/,,lsf-2 verbe
construire,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/construire/,,lsf-1 verbe
contact,État de corps qui se touchent.,,,,https://dico.elix-lsf.fr/dictionnaire/contact/n.m.-147611,lsf-2 
conte,,,,,,lsf-1 activité
contexte,,,,,,lsf-1 langue
continuer,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/continuer/,,lsf-1 verbe
contrôler,,,,,,lsf-2 
convaincre,,[sound:convaincre.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/convaincre/,,lsf-2 verbe verbe-dir
cool,,,,,,lsf-2 adjectif
COOP,Magasin,[sound:COOP.mp4],,,,lsf-2 lieu
copain - copine,,,,,,lsf-1 
coq,,,,,,lsf-1 animal
Coronavirus,,[sound:Coronavirus.mp4],,,,lsf-2 médecine
cortège,,,,,,lsf-2 
"couler (fuir, goutter)",,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/couler-2/,,lsf-2 verbe
couler (s'enfoncer),,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/couler-1/,,lsf-2 verbe
couleur,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/couleur/,,lsf-1 
coupable,,,,,,lsf-1 adjectif
couper,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/couper/,,lsf-2 verbe
courage,,[sound:courage.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/courage/,,lsf-2 sentiment
courbatures,Avoir de courbatures après avoir fait de l'exercice.,,,,,lsf-2 
courge,,,,,,lsf-1 nature nourriture
courgette,,,,,,lsf-2 nourriture
courir,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/courir/,,lsf-1 verbe
cours,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/cours/,,lsf-1 
course à pied,,,,,,lsf-1 activité
court,,,,,,lsf-1 adjectif
court-circuit,,,,,,lsf-1 
couscous,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/couscous/,,lsf-1 nourriture
cousin-e,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/cousin/,,lsf-1 famille
couteau,,,,,,lsf-1 outil
couvert,En parlant de la météo.,,,,,lsf-1 
crabe,,,,,,lsf-1 animal
crayon,,,,,,lsf-1 outil
crevette,,,,,,lsf-2 
crier,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/crier/,,lsf-1 verbe
critiquer,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/critiquer/,,lsf-1 verbe verbe-dir
Croatie,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/croatie/,,lsf-1 lieu pays
crocodile,,,,,,lsf-1 animal
croire,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/croire/,,lsf-1 verbe
