caractère,Trait propre à une personne.,[sound:caractère.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/caractere/,,lsf-2 
Carnaval,,[sound:Carnaval.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/carnaval/,,lsf-1 activité
carotte,,[sound:carotte.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/carotte/,,lsf-1 nature nourriture
Carouge,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/carouge/,,lieu ville
carte d'identité,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/carte-didentite/,,lsf-2 outil
carte de crédit,,[sound:carte de crédit.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/carte-de-credit/,,lsf-2 service
casque audio,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/casque-audio/,,lsf-3 outil technologie
casque intégral,,[sound:casque intégral.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/casque-integral/,,outil
casque VR,,[sound:casque VR.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/casque-de-realite-virtuelle-vr/,,outil technologie
casque vélo,,[sound:casque vélo.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/casque-velo/,,outil sport
casser,,[sound:casser.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/casser/,,lsf-1 verbe
catholique,,,,,,[manquant] lsf-2 religion
cathédrale,,[sound:cathédrale.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/cathedrale/,,lsf-1 bâtiment
cauchemar,,[sound:cauchemar.mp4],"(en cours, une seule main se déplaçant comme « rêve »)",https://signsuisse.sgb-fss.ch/fr/lexikon/g/cauchemar/,,lsf-3 médecine
ce - cet - cette - ces,,[sound:ce - cet - cette - ces.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/ce-cet-cette-ces/,,lsf-1 pronom
ce matin,,[sound:ce matin.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/ce-matin/,,lsf-1 calendrier
ce soir,,[sound:ce soir.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/ce-soir/,,lsf-1 
centimètre,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/centimetre/,,lsf-1 
